timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2025-06-26 04:50:00+00:00,1.16814,1.16824,1.16806,1.16816,2025-06-26 00:50:00-04:00,1.1683080000000001,0.00014344337055545239,1.1688817734822219,1.1677342265177784,11.475469644435243
2025-06-26 04:55:00+00:00,1.16814,1.16814,1.16789,1.168,2025-06-26 00:55:00-04:00,1.168212,0.00015625620165371252,1.1688370248066149,1.1675869751933852,12.5004961322972
2025-06-26 05:00:00+00:00,1.168,1.168,1.16757,1.1677,2025-06-26 01:00:00-04:00,1.1680599999999999,0.0002035681717596798,1.1688742726870387,1.167245727312961,16.28545374077639
2025-06-26 05:05:00+00:00,1.1677,1.16803,1.16757,1.16802,2025-06-26 01:05:00-04:00,1.168004,0.00016463292669749463,1.16866253170679,1.16734546829321,13.170634135799553
2025-06-26 05:10:00+00:00,1.16802,1.16837,1.16801,1.16815,2025-06-26 01:10:00-04:00,1.168006,0.00016632498475278436,1.1686712999390112,1.167340700060989,13.305998780221984
2025-06-26 05:15:00+00:00,1.16816,1.16832,1.16802,1.16817,2025-06-26 01:15:00-04:00,1.168008,0.0001682141508703188,1.1686808566034812,1.1673351433965187,13.457132069625288
2025-06-26 05:20:00+00:00,1.16816,1.16835,1.16815,1.16827,2025-06-26 01:20:00-04:00,1.1680620000000002,0.00019772708603930323,1.1688529083441574,1.1672710916558429,15.818166883145857
2025-06-26 05:25:00+00:00,1.16826,1.16842,1.16816,1.16834,2025-06-26 01:25:00-04:00,1.16819,0.00010936178745323626,1.168627447149813,1.167752552850187,8.748942996259501
2025-06-26 05:30:00+00:00,1.16834,1.1685,1.1683,1.1683,2025-06-26 01:30:00-04:00,1.168246,7.391887820836714e-05,1.1685416755128333,1.1679503244871665,5.913510256667642
2025-06-26 05:35:00+00:00,1.1683,1.16842,1.1679,1.16805,2025-06-26 01:35:00-04:00,1.168226,0.00010442222251690122,1.1686436888900675,1.1678083111099324,8.353777801350937
