timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2024-02-22 00:45:00+00:00,1.08302,1.0832,1.08302,1.08308,2024-02-21 19:45:00-05:00,1.082924,0.0001406556078359737,1.083486622431344,1.082361377568656,11.252448626879463
2024-02-22 00:50:00+00:00,1.08308,1.08319,1.08305,1.08306,2024-02-21 19:50:00-05:00,1.082996,9.090654550285404e-05,1.0833596261820115,1.0826323738179886,7.272523640229345
2024-02-22 00:55:00+00:00,1.08308,1.08309,1.0829,1.08302,2024-02-21 19:55:00-05:00,1.083034,3.773592472744606e-05,1.0831849436989098,1.0828830563010903,3.0188739781955576
2024-02-22 01:00:00+00:00,1.08304,1.08306,1.08286,1.08288,2024-02-21 20:00:00-05:00,1.0830160000000002,7.088018069343301e-05,1.083299520722774,1.0827324792772264,5.670414455476447
2024-02-22 01:05:00+00:00,1.08286,1.08289,1.08271,1.08278,2024-02-21 20:05:00-05:00,1.082964,0.00011551623269232809,1.0834260649307694,1.0825019350692306,9.241298615387805
2024-02-22 01:10:00+00:00,1.08277,1.08283,1.08274,1.08282,2024-02-21 20:10:00-05:00,1.0829119999999999,0.00010998181675043187,1.0833519272670016,1.0824720727329982,8.798545340034103
2024-02-22 01:15:00+00:00,1.08282,1.08295,1.08279,1.08294,2024-02-21 20:15:00-05:00,1.082888,8.541662610911473e-05,1.0832296665044365,1.0825463334955636,6.833330088729106
2024-02-22 01:20:00+00:00,1.08292,1.08292,1.08269,1.08271,2024-02-21 20:20:00-05:00,1.082826,7.939773306726799e-05,1.083143590932269,1.082508409067731,6.351818645380369
2024-02-22 01:25:00+00:00,1.08272,1.08285,1.08271,1.08284,2024-02-21 20:25:00-05:00,1.082818,7.547184916422382e-05,1.083119887396657,1.0825161126033431,6.037747933138604
2024-02-22 01:30:00+00:00,1.08288,1.08306,1.08284,1.083,2024-02-21 20:30:00-05:00,1.082862,0.00010047885357632282,1.0832639154143053,1.0824600845856946,8.038308286106854
2024-02-22 01:35:00+00:00,1.08298,1.083,1.08277,1.08282,2024-02-21 20:35:00-05:00,1.082862,0.00010047885357632282,1.0832639154143053,1.0824600845856946,8.038308286106854
2024-02-22 01:40:00+00:00,1.08284,1.08286,1.08277,1.08282,2024-02-21 20:40:00-05:00,1.082838,9.303762688368791e-05,1.0832101505075347,1.0824658494924653,7.4430101506939295
2024-02-22 01:45:00+00:00,1.08283,1.08292,1.0828,1.08288,2024-02-21 20:45:00-05:00,1.082872,6.764613821910508e-05,1.0831425845528764,1.0826014154471237,5.411691057526369
2024-02-22 01:50:00+00:00,1.08289,1.08291,1.08277,1.08282,2024-02-21 20:50:00-05:00,1.082868,6.997142285235373e-05,1.0831478856914094,1.0825881143085905,5.597713828189299
2024-02-22 01:55:00+00:00,1.0828,1.08282,1.08266,1.08267,2024-02-21 20:55:00-05:00,1.0828019999999998,6.997142285505553e-05,1.08308188569142,1.0825221143085797,5.597713828402462
2024-02-22 02:00:00+00:00,1.08268,1.08271,1.08255,1.08268,2024-02-21 21:00:00-05:00,1.0827740000000001,8.380930745760577e-05,1.0831092372298305,1.0824387627701697,6.704744596608414
2024-02-22 02:05:00+00:00,1.08271,1.08271,1.08236,1.0824,2024-02-21 21:05:00-05:00,1.08269,0.00016589153087796676,1.0833535661235119,1.082026433876488,13.271322470238545
