timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2024-03-15 03:35:00+00:00,1.08768,1.08778,1.08768,1.08773,2024-03-14 23:35:00-04:00,1.08764,0.00010334408544913993,1.0880533763417966,1.0872266236582033,8.267526835932237
2024-03-15 03:40:00+00:00,1.08771,1.08777,1.08768,1.08776,2024-03-14 23:40:00-04:00,1.087704,3.8262252911127954e-05,1.0878570490116446,1.0875509509883554,3.060980232891808
2024-03-15 03:45:00+00:00,1.08776,1.08777,1.08766,1.08766,2024-03-14 23:45:00-04:00,1.0877,4.147288268016761e-05,1.0878658915307207,1.0875341084692791,3.3178306144154845
2024-03-15 03:50:00+00:00,1.08768,1.08775,1.08768,1.0877,2024-03-14 23:50:00-04:00,1.08771,3.3466401029704644e-05,1.0878438656041187,1.0875761343958812,2.677312082375316
2024-03-15 03:55:00+00:00,1.08771,1.08775,1.08768,1.0877,2024-03-14 23:55:00-04:00,1.08771,3.3466401029704644e-05,1.0878438656041187,1.0875761343958812,2.677312082375316
2024-03-15 04:00:00+00:00,1.08767,1.08769,1.08762,1.08768,2024-03-15 00:00:00-04:00,1.0877,3.34664010285535e-05,1.0878338656041142,1.0875661343958856,2.677312082286498
2024-03-15 04:05:00+00:00,1.08768,1.0877,1.08764,1.08769,2024-03-15 00:05:00-04:00,1.087686,1.496662947003824e-05,1.08774586651788,1.0876261334821198,1.1973303576029437
2024-03-15 04:10:00+00:00,1.08768,1.08773,1.08764,1.08768,2024-03-15 00:10:00-04:00,1.0876899999999998,8.944271782827336e-06,1.0877257770871311,1.0876542229128685,0.7155417426263355
2024-03-15 04:15:00+00:00,1.08769,1.0877,1.08768,1.08768,2024-03-15 00:15:00-04:00,1.0876860000000002,7.999999856025346e-06,1.0877179999994242,1.087654000000576,0.639999988480966
2024-03-15 04:20:00+00:00,1.08769,1.08769,1.08756,1.08758,2024-03-15 00:20:00-04:00,1.0876620000000001,4.118252053386903e-05,1.0878267300821356,1.0874972699178647,3.2946016427093383
